ProcedureSchema,ProcedureName,object_id,CallsView,TablesCalled,ViewsCalled,TIM GIUA SP VA FRONTEND,Note,BUILD,DEPLOYED,FE_API_Category,FE_API_Service/Usage,FE_API_Command,FE_API_Type,FE_API_Files,FE_API_Found OLD
dbo,ws_ToolForSupport_PatientList,470396845,0,,,CHUA_CO,,,,,,,,,
dbo,ws_ToolForSupport_Structures,486396902,0,,,CHUA_CO,,,,,,,,,
dbo,ws_ToolForSupport_TemplateScripts,502396959,0,[dbo].[T_ToolFunction],,CHUA_CO,,,,,,,,,
dbo,ws_ToolForSupport_TransferData,518397016,0,,,CHUA_CO,,,,,,,,,
dbo,ws_TraCuuGiuongPhong,534397073,0,"[dbo].[CN_BedLocation], [dbo].[L_Bed], [dbo].[L_Department], [dbo].[L_DepartmentRoom], [dbo].[L_ServicePrice]",,CHUA_CO,,,,,,,,,
dbo,ws_TraCuuNhapThuoc,550397130,0,"[dbo].[INV_ApprovedIn], [dbo].[INV_ApprovedInDetail], [dbo].[L_Product], [dbo].[L_Vendor]",,CHUA_CO,,,,,,,,,
dbo,ws_TraGiuong,566397187,0,[dbo].[CN_BedLocation],,CHUA_CO,,,,,,,,,
dbo,ws_TrangThaiThanhToanPhieuNhapKho_Update,582397244,0,[dbo].[INV_ApprovedIn],,CHUA_CO,,,,,,,,,
dbo,ws_TuyChonBillingQuanLyCongNo,598397301,0,,,CHUA_CO,,,,,,,,,
dbo,ws_txt_Address_AutoComplete,614397358,0,"[dbo].[MDM_District], [dbo].[MDM_Province], [dbo].[MDM_Ward]",,CHUA_CO,,,,,,,,,
dbo,ws_Update_IsDaTraCongNo,630397415,0,[dbo].[INV_ApprovedIn],,CHUA_CO,,,,,,,,,
dbo,ws_Update_IsVat,646397472,0,[dbo].[BIL_InvoiceBusiness],,CHUA_CO,,,,,,,,,
dbo,ws_Update_KSK_DSNhanVien,662397529,0,[dbo].[KSK_DSNhanVien],,CHUA_CO,,,,,,,,,
dbo,ws_Update_LichHenLieuTrinh,678397586,0,[dbo].[CN_ClinicalSessions],,CHUA_CO,,,,,,,,,
dbo,ws_Update_Sl_ThucHien_PhongMo,694397643,0,[dbo].[CN_ClinicalSessions],,CHUA_CO,,,,,,,,,
dbo,ws_Update_STT_Nhap_ApprovedOut,710397700,0,[dbo].[INV_ApprovedOut],,CHUA_CO,,,,,,,,,
dbo,ws_Update_ThongTinPhieuXuat_BanLe,726397757,0,"[dbo].[BIL_InvoiceBusiness], [dbo].[INV_ApprovedOut]",,CHUA_CO,,,,,,,,,
dbo,ws_Update_ThongTinPhieuXuatKho,742397814,0,[dbo].[INV_ApprovedOut],,CHUA_CO,,,,,,,,,
dbo,ws_Update_TienCongKham,758397871,0,[dbo].[L_ServicePrice],,CHUA_CO,,,,,,,,,
dbo,ws_Update_Vaccine_FromWebsite_API,774397928,0,[dbo].[Vaccine_FromWebsite_API],,CHUA_CO,,,,,,,,,
dbo,ws_UpdateBienLaiVaccine,790397985,0,"[dbo].[BIL_InvoiceDetail], [dbo].[CN_ClinicalSessions], [dbo].[PRECOOK_BaoCaoChiTietDoanhThuVNVC]",,CHUA_CO,,,,,,,,,
dbo,ws_UpdateCauHinhHoaHongTheoService,806398042,0,"[dbo].[L_CauHinhThongSoHoaHong], [dbo].[L_Service], [dbo].[L_ServiceTypeHospital]",,CHUA_CO,,,,,,,,,
dbo,ws_UpdateInvoiceIDDaPhuongThuc,822398099,0,"[dbo].[BIL_Invoice_Cash], [dbo].[BIL_Invoice_Credit], [dbo].[BIL_Invoice_MB], [dbo].[BIL_Invoice_MCredit], [dbo].[BIL_Invoice_Other], [dbo].[BIL_Invoice_PhieuMuaHang], [dbo].[BIL_Invoice_Postpaid], [dbo].[BIL_Invoice_PTTT_Link], [dbo].[BIL_Invoice_QAPAY], [dbo].[BIL_Invoice_Techcom], [dbo].[BIL_Invoice_TheTinDung], [dbo].[BIL_Invoice_Transfer], [dbo].[BIL_Invoice_VNPAY], [dbo].[BIL_Invoice_Voucher], [dbo].[BIL_InvoiceDetail_TempForHinhThucThanhToan_Promotion]",,CHUA_CO,,,,,,,,,
dbo,ws_UpdateIsLocked,838398156,0,,,CHUA_CO,,,,,,,,,
dbo,ws_UpDateMedicalPatientDuringTheDay,854398213,0,"[dbo].[CN_ClinicalSessions], [dbo].[CN_PhysicianAdmissions]",,CHUA_CO,,,,,,,,,
dbo,ws_UpdatePatientPriority,870398270,0,[dbo].[CN_PhysicianAdmissions],,CHUA_CO,,,,,,,,,
dbo,ws_UpdateResultForBarcodeInAdvance,886398327,0,"[dbo].[CN_ClinicalSessions], [dbo].[KSK_DSNhanVien], [dbo].[LIS_Result], [dbo].[LIS_ResultValue], [dbo].[MDM_InfoMedicalPatient]",,CHUA_CO,,,,,,,,,
dbo,ws_UpDateTrangThaiPhacDo,902398384,0,"[dbo].[L_Vaccine_Phacdo], [dbo].[Vaccine_PhacDoBenhNhan]",,CHUA_CO,,,,,,,,,
dbo,ws_Updating_Medicare,918398441,0,"[dbo].[BIL_Invoice], [dbo].[BIL_InvoiceDetail], [dbo].[CN_FacAdmissions], [dbo].[CN_MedicareCard], [dbo].[L_MedicareHealthType], [dbo].[L_UoM], [dbo].[MDM_Patient]",,CHUA_CO,,,,,,,,,
dbo,ws_User_GetBacSiNgoaiTru,934398498,0,,,CHUA_CO,,,,,,,,,
dbo,ws_UsersLienThongNhaThuoc_Delete,950398555,0,[dbo].[UsersLienThongNhaThuoc],,CHUA_CO,,,,,,,,,
dbo,ws_UsersLienThongNhaThuoc_Get,966398612,0,[dbo].[UsersLienThongNhaThuoc],,CHUA_CO,,,,,,,,,
dbo,ws_UsersLienThongNhaThuoc_List,982398669,0,"[dbo].[L_Customer], [dbo].[UsersLienThongNhaThuoc]",,CHUA_CO,,,,,,,,,
dbo,ws_UsersLienThongNhaThuoc_Save,998398726,0,[dbo].[UsersLienThongNhaThuoc],,CHUA_CO,,,,,,,,,
dbo,ws_Utilities_CaiDatSoNhapVien_Get,1014398783,0,[dbo].[L_Utilities],,CHUA_CO,,,,,,,,,
dbo,ws_Utilities_SoNhapVien_Save,1030398840,0,[dbo].[L_Utilities],,CHUA_CO,,,,,,,,,
dbo,ws_Vaccin_Goi_Delete,1046398897,0,,,CHUA_CO,,,,,,,,,
dbo,ws_Vaccin_Goi_Save,1062398954,0,,,CHUA_CO,,,,,,,,,
dbo,ws_Vaccin_MapVaccinVaoGoi_List,1078399011,0,[dbo].[Vaccine_MaChung_Goi],,CHUA_CO,,,,,,,,,
dbo,ws_Vaccin_MapVatTuVaoGoi_Delete,1094399068,0,[dbo].[Vaccine_SanPham_Goi],,CHUA_CO,,,,,,,,,
dbo,ws_Vaccin_MapVatTuVaoGoi_ListByGoiID,1110399125,0,"[dbo].[L_Product], [dbo].[Vaccine_SanPham_Goi]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccin_MapVatTuVaoGoi_Save,1126399182,0,[dbo].[Vaccine_SanPham_Goi],,CHUA_CO,,,,,,,,,
dbo,ws_Vaccin_NhomBenhVaccine_List,1142399239,0,[dbo].[L_NhomBenhVaccine],,CHUA_CO,,,,,,,,,
dbo,ws_Vaccin_NhomBenhVaccine_List_V2,1158399296,0,"[dbo].[L_NhomBenhVaccine], [dbo].[L_NhomBenhVaccineDetail]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccin_ThongKePhongKham,1174399353,0,"[dbo].[CN_PhysicianAdmissions], [dbo].[L_DepartmentRoom]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_Admin_ClinicalDelete,1190399410,0,"[dbo].[CN_ClinicalSessions], [dbo].[Vaccine_PhacDoBenhNhan_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_Admin_ClinicalSessionID_IsComplete_Update,1206399467,0,"[dbo].[CN_ClinicalSessionID_Vaccine], [dbo].[CN_ClinicalSessions], [dbo].[INV_ApprovedOutDetail], [dbo].[L_NhomBenhVaccineDetail], [dbo].[L_Vaccine_NhomBenh_PhacDo_Detail], [dbo].[L_Vaccine_Phacdo_Detail], [dbo].[Vaccine_PhacDoBenhNhan_Detail], [dbo].[Vaccine_PhacDoBenhNhan_NhomBenh], [dbo].[Vaccine_PhacDoBenhNhan_NhomBenh_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_Admin_ClinicalSessionID_IsPaid_Update,1222399524,0,[dbo].[CN_ClinicalSessions],,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_Admin_Delete_PhacDoDetail,1238399581,0,[dbo].[Vaccine_PhacDoBenhNhan_Detail],,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_Admin_DoiGiaMuiTiem,1254399638,0,[dbo].[CN_ClinicalSessions],,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_Admin_GoMuiHiopDong,1270399695,0,[dbo].[CN_ClinicalSessions],,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_Admin_IsChiDinh_Update,1286399752,0,[dbo].[Vaccine_PhacDoBenhNhan_NhomBenh_Detail],,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_Admin_LoadMuiTiemNhomBenh,1302399809,0,[dbo].[L_Vaccine_NhomBenh_PhacDo_Detail],,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_Admin_LoadMuiTiemVaccine,1318399866,0,[dbo].[L_Vaccine_Phacdo_Detail],,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_Admin_PhacDo_NhomBenh_Detail_Delete,1334399923,0,[dbo].[Vaccine_PhacDoBenhNhan_NhomBenh_Detail],,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_Admin_PhacDoBenhNhan_Detail_UpdateClinical,1350399980,0,[dbo].[Vaccine_PhacDoBenhNhan_Detail],,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_Admin_PhacDoNhomBenhDetail_Update_IsComplete,1366400037,0,[dbo].[Vaccine_PhacDoBenhNhan_NhomBenh_Detail],,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_Admin_TaoIDHopDongAo,1382400094,0,"[dbo].[BIL_InvoiceDetail], [dbo].[CN_ClinicalSessions]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_Admin_ThemClinicalSessionID,1398400151,0,"[dbo].[CN_ClinicalSessions], [dbo].[L_Product], [dbo].[L_ProductPrice], [dbo].[Vaccine_PhacDoBenhNhan_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_Admin_ThemMuiTiemVaccine,1414400208,0,"[dbo].[L_Vaccine_Phacdo_Detail], [dbo].[Vaccine_PhacDoBenhNhan_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_Admin_ThemMuiTiemVaccine_NhomBenh,1430400265,0,"[dbo].[L_Vaccine_NhomBenh_PhacDo_Detail], [dbo].[Vaccine_PhacDoBenhNhan_NhomBenh_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_Admin_Update_STTMuiTiem,1446400322,0,[dbo].[Vaccine_PhacDoBenhNhan_Detail],,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_Admin_Update_STTMuiTiem_NhomBenh,1462400379,0,[dbo].[Vaccine_PhacDoBenhNhan_NhomBenh_Detail],,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_AdminLoad,1478400436,0,"[dbo].[CN_ClinicalSessions], [dbo].[L_DepartmentRoom], [dbo].[L_NhomBenhVaccine], [dbo].[L_Product], [dbo].[L_Vaccine_Phacdo], [dbo].[L_Vaccine_Phacdo_Detail], [dbo].[Vaccine_PhacDoBenhNhan], [dbo].[Vaccine_PhacDoBenhNhan_Detail], [dbo].[Vaccine_PhacDoBenhNhan_NhomBenh]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_AdminLoad_Vaccine_Detail,1494400493,0,"[dbo].[L_Product], [dbo].[L_Vaccine_Phacdo], [dbo].[L_Vaccine_Phacdo_Detail], [dbo].[Vaccine_PhacDoBenhNhan], [dbo].[Vaccine_PhacDoBenhNhan_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_AdminLoad_Vaccine_NhomBenh_Detail,1510400550,0,"[dbo].[L_NhomBenhVaccine], [dbo].[L_Vaccine_NhomBenh_PhacDo], [dbo].[L_Vaccine_NhomBenh_PhacDo_Detail], [dbo].[Vaccine_PhacDoBenhNhan_NhomBenh], [dbo].[Vaccine_PhacDoBenhNhan_NhomBenh_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_API_ListLichHen,1526400607,0,"[dbo].[CN_ClinicalSessions], [dbo].[CN_FacAdmissions], [dbo].[Facility], [dbo].[L_Customer], [dbo].[L_Product], [dbo].[L_Service], [dbo].[L_Vaccine_Phacdo], [dbo].[L_Vaccine_Phacdo_Detail], [dbo].[MDM_NguoiLienHe], [dbo].[MDM_Patient], [dbo].[Vaccine_PhacDoBenhNhan_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_API_TheoDoiSauTiem_Get,1542400664,0,"[dbo].[CN_ClinicalSessions], [dbo].[CN_FacAdmissions], [dbo].[Facility], [dbo].[L_Product], [dbo].[MDM_NguoiLienHe], [dbo].[MDM_Patient], [dbo].[Vaccine_TheoDoiSauTiem]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_BenhNhanTapTrung,1558400721,0,"[dbo].[CN_FacAdmissions], [dbo].[Facility], [dbo].[MDM_Patient]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_ByFacID,1574400778,0,[dbo].[L_Product],,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_CaiDatThoiGianGuiSMS_API,1590400835,0,,,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_CapNhat_IsPriority,1606400892,0,[dbo].[Vaccine_PhacDoBenhNhan_Detail],,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_CapNhat_IsPriorityV2,1622400949,0,[dbo].[Vaccine_PhacDoBenhNhan_Detail],,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_CapNhatIsTiemNgoai_NhomBenh,1638401006,0,"[dbo].[L_NhomBenhVaccineDetail], [dbo].[L_Vaccine_NhomBenh_PhacDo], [dbo].[L_Vaccine_NhomBenh_PhacDo_Detail], [dbo].[L_Vaccine_Phacdo], [dbo].[L_Vaccine_Phacdo_Detail], [dbo].[Vaccine_HopDong_Detail], [dbo].[Vaccine_PhacDoBenhNhan_NhomBenh], [dbo].[Vaccine_PhacDoBenhNhan_NhomBenh_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_CapNhatLieuDung,1654401063,0,[dbo].[Vaccine_PhacDoBenhNhan],,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_CapNhatNgayHenTiem,1670401120,0,"[dbo].[L_NhomBenhVaccineDetail], [dbo].[L_Vaccine_NhomBenh_PhacDo], [dbo].[L_Vaccine_NhomBenh_PhacDo_Detail], [dbo].[L_Vaccine_Phacdo], [dbo].[L_Vaccine_Phacdo_Detail], [dbo].[Vaccine_PhacDoBenhNhan_Detail], [dbo].[Vaccine_PhacDoBenhNhan_NhomBenh], [dbo].[Vaccine_PhacDoBenhNhan_NhomBenh_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_CapNhatSoThuTuBoQua,1686401177,0,[dbo].[Vaccine_PhacDoBenhNhan_Detail],,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_CapNhatSoThuTuBoQuaV2,1702401234,0,[dbo].[Vaccine_PhacDoBenhNhan_Detail],,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_CauHoiBenhNhan_Delete,1718401291,0,[dbo].[Vaccine_CauHoiBenhNhan],,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_CauHoiBenhNhan_DeleteByFac,1734401348,0,"[dbo].[Vaccine_CauHoiBenhNhan], [dbo].[Vaccine_CauHoiBenhNhan_SauTiem], [dbo].[Vaccine_CauHoiKhamBenh]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_CauHoiBenhNhan_Get,1750401405,0,[dbo].[Vaccine_CauHoiBenhNhan],,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_CauHoiBenhNhan_List,1766401462,0,"[dbo].[L_DoiTuongKhamVaccine], [dbo].[Vaccine_CauHoiBenhNhan], [dbo].[Vaccine_CauHoiKhamBenh]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_CauHoiBenhNhan_SauTiem_Save,1782401519,0,"[dbo].[CN_ClinicalSessionID_Vaccine], [dbo].[Vaccine_CauHoiBenhNhan_SauTiem]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_CauHoiBenhNhan_Save,1798401576,0,[dbo].[Vaccine_CauHoiBenhNhan],,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_CauHoiBenhNhan_Save_ALL_DuocTiem,1814401633,0,"[dbo].[MDM_Patient], [dbo].[Vaccine_CauHoiBenhNhan], [dbo].[Vaccine_CauHoiKhamBenh]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_CauHoiBenhNhan_Save_ALL_KhongDuocTiem,1830401690,0,"[dbo].[MDM_Patient], [dbo].[Vaccine_CauHoiBenhNhan], [dbo].[Vaccine_CauHoiKhamBenh]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_CauHoiBenhNhanSauTiem_Save,1846401747,0,[dbo].[Vaccine_CauHoiBenhNhan],,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_CauHoiBenhNhanSauTiem_Save_Table,1862401804,0,[dbo].[Vaccine_CauHoiBenhNhan],,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_CauHoiBenhNhanSauTiem_XuTri_Save,1878401861,0,[dbo].[Vaccine_CauHoiBenhNhan_SauTiem],,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_CauHoiKhamBenh_Delete,1894401918,0,[dbo].[Vaccine_CauHoiKhamBenh],,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_CauHoiKhamBenh_Get,1910401975,0,[dbo].[Vaccine_CauHoiKhamBenh],,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_CauHoiKhamBenh_List,1926402032,0,"[dbo].[L_DoiTuongKhamVaccine], [dbo].[L_Product], [dbo].[L_Vaccine_Phacdo], [dbo].[MDM_Patient], [dbo].[Vaccine_CauHoiKhamBenh], [dbo].[Vaccine_PhacDoBenhNhan], [dbo].[Vaccine_PhacDoBenhNhan_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_CauHoiKhamBenh_Save,1942402089,0,[dbo].[Vaccine_CauHoiKhamBenh],,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_CheckValidation,1958402146,0,"[dbo].[CN_ClinicalSessions], [dbo].[CN_DiUngThuoc], [dbo].[Vaccine_PhacDoBenhNhan_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_ChiDinhVaccine_PhatSinhPhiThu_Delete,1974402203,0,[dbo].[CN_ClinicalSessions],,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_ChiDinhVaccine_PhatSinhPhiThu_Save,1990402260,0,"[dbo].[BIL_InvoiceDetail], [dbo].[CN_ClinicalSessionID_PhiPhatPhuThuGiuVaccine], [dbo].[CN_ClinicalSessions]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_ChiTietGoiVatTu,2006402317,0,"[dbo].[DOC_TemplateVatTuDetail], [dbo].[DOC_TemplateVatTuDetail_QAS], [dbo].[INV_Product], [dbo].[L_InventoryStock], [dbo].[L_Product], [dbo].[L_ProductLink]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_ChonPhongTiem_PhongKham,2022402374,0,"[dbo].[CN_ClinicalSessions], [dbo].[INV_Product], [dbo].[L_InventoryStock], [dbo].[L_Vaccine_LieuDung_Used], [dbo].[L_Vaccine_Phacdo], [dbo].[Vaccine_PhacDoBenhNhan], [dbo].[Vaccine_PhacDoBenhNhan_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_ChonPhongTiem_PhongKham_V2,2038402431,0,"[dbo].[CN_ClinicalSessions], [dbo].[INV_Product], [dbo].[L_InventoryStock], [dbo].[L_Vaccine_LieuDung_Used], [dbo].[L_Vaccine_Phacdo], [dbo].[Vaccine_PhacDoBenhNhan], [dbo].[Vaccine_PhacDoBenhNhan_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_ChonPhongTiem_PhongKham_V3,2054402488,0,"[dbo].[CN_ClinicalSessions], [dbo].[INV_Product], [dbo].[L_InventoryStock], [dbo].[L_Vaccine_LieuDung_Used], [dbo].[L_Vaccine_Phacdo], [dbo].[Vaccine_PhacDoBenhNhan], [dbo].[Vaccine_PhacDoBenhNhan_Detail]",,DA_CO,,,,QAHosGenericDB,Vaccine Management,ws_Vaccine_ChonPhongTiem_PhongKham_V3,Write,vaccine.ts,CHUA_TIM_THAY
dbo,ws_Vaccine_ChuyenDoanhThuTiemNgoai,2070402545,0,"[dbo].[BIL_InvoiceDetail], [dbo].[CN_ClinicalSessions], [dbo].[L_Product], [dbo].[L_ProductPrice], [dbo].[Vaccine_PhacDoBenhNhan_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_ChuyenDoanhThuTiemNgoai_DiLen,2086402602,0,"[dbo].[CN_ClinicalSessions], [dbo].[L_Vaccine_Phacdo_Detail], [dbo].[Vaccine_HopDong_Detail], [dbo].[Vaccine_PhacDoBenhNhan_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_ChuyenDoanhThuTiemNgoai_DiXuong,2102402659,0,"[dbo].[CN_ClinicalSessions], [dbo].[L_Vaccine_Phacdo_Detail], [dbo].[Vaccine_HopDong_Detail], [dbo].[Vaccine_PhacDoBenhNhan_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_Completed,2118402716,0,"[dbo].[BIL_Invoice], [dbo].[BIL_InvoiceDetail], [dbo].[BIL_InvoiceRefund], [dbo].[CN_ClinicalSessionID_AnotherSource_Vaccine], [dbo].[CN_ClinicalSessionID_Vaccine], [dbo].[CN_ClinicalSessions], [dbo].[CN_ClinicalSessions_DaTiem_LastMonth], [dbo].[CN_Data_Log_Vaccine_Perform], [dbo].[CN_PhysicianAdmissionProper], [dbo].[L_Billing_Config_Service], [dbo].[L_Product], [dbo].[L_ProductPrice], [dbo].[L_Vaccine_PhongChoMapping], [dbo].[Vaccine_DanhSachChoTiem], [dbo].[Vaccine_HopDong], [dbo].[Vaccine_PhacDoBenhNhan], [dbo].[Vaccine_PhacDoBenhNhan_Detail], [dbo].[Vaccine_PhacDoBenhNhan_NhomBenh], [dbo].[Vaccine_PhacDoBenhNhan_NhomBenh_Detail], [dbo].[Vaccine_TimeRecord_PhongTiem]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_Completed_20200822,2134402773,0,"[dbo].[BIL_Invoice], [dbo].[BIL_InvoiceDetail], [dbo].[BIL_InvoiceRefund], [dbo].[CN_ClinicalSessionID_Vaccine], [dbo].[CN_ClinicalSessions], [dbo].[L_Product], [dbo].[L_ProductPrice], [dbo].[L_Vaccine_PhongChoMapping], [dbo].[Vaccine_DanhSachChoTiem], [dbo].[Vaccine_HopDong], [dbo].[Vaccine_PhacDoBenhNhan], [dbo].[Vaccine_PhacDoBenhNhan_Detail], [dbo].[Vaccine_PhacDoBenhNhan_NhomBenh], [dbo].[Vaccine_PhacDoBenhNhan_NhomBenh_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_Completed_V2,2919182,0,"[dbo].[BIL_Invoice], [dbo].[BIL_InvoiceDetail], [dbo].[BIL_InvoiceRefund], [dbo].[CN_ClinicalSessionID_AnotherSource_Vaccine], [dbo].[CN_ClinicalSessionID_Vaccine], [dbo].[CN_ClinicalSessions], [dbo].[CN_ClinicalSessions_DaTiem_LastMonth], [dbo].[CN_Data_Log_Vaccine_Perform], [dbo].[CN_PhysicianAdmissionProper], [dbo].[L_Billing_Config_Service], [dbo].[L_Product], [dbo].[L_ProductPrice], [dbo].[L_Vaccine_PhongChoMapping], [dbo].[Vaccine_DanhSachChoTiem], [dbo].[Vaccine_HopDong], [dbo].[Vaccine_PhacDoBenhNhan], [dbo].[Vaccine_PhacDoBenhNhan_Detail], [dbo].[Vaccine_PhacDoBenhNhan_NhomBenh], [dbo].[Vaccine_PhacDoBenhNhan_NhomBenh_Detail], [dbo].[Vaccine_TimeRecord_PhongTiem]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_CRM_LayNgayDayDuLieu,18919239,0,[dbo].[L_CaiDatCauHinh],,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_CRM_LuuNgayTiepTheoDayDuLieu,34919296,0,[dbo].[L_CaiDatCauHinh],,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_CRM_Setting_Get,50919353,0,[dbo].[L_CRM_Setting],,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_DanhMucTuongDuong,66919410,0,"[dbo].[L_NhomBenhVaccineDetail], [dbo].[L_Product], [dbo].[L_VaccineTuongDuong], [dbo].[L_VaccineTuongDuong_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_DanhMucVaccine_List,82919467,0,[dbo].[L_Product],,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_DanhSachBenhNhan_GuiTinNhan,98919524,0,"[dbo].[CN_ClinicalSessions], [dbo].[Facility], [dbo].[Log_CRM], [dbo].[MDM_Patient], [dbo].[Vaccine_PhacDoBenhNhan], [dbo].[Vaccine_PhacDoBenhNhan_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_DanhSachBenhNhan_GuiTinNhan_CamOn,114919581,0,"[dbo].[CN_ClinicalSessions], [dbo].[Facility], [dbo].[MDM_Patient], [dbo].[Vaccine_PhacDoBenhNhan_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_DanhSachBenhNhan_GuiTinNhan_LichHen,130919638,0,"[dbo].[Facility], [dbo].[L_FacID_SMS_NoSend], [dbo].[MDM_Patient], [dbo].[Vaccine_PhacDoBenhNhan], [dbo].[Vaccine_PhacDoBenhNhan_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_DanhSachBenhNhan_GuiTinNhan_LichHen_NoSend,146919695,0,"[dbo].[Facility], [dbo].[L_FacID_SMS_NoSend], [dbo].[MDM_Patient], [dbo].[Vaccine_PhacDoBenhNhan], [dbo].[Vaccine_PhacDoBenhNhan_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_DanhSachBenhNhan_GuiTinNhanHangLoat,162919752,0,"[dbo].[L_Product], [dbo].[L_Vaccine_Phacdo], [dbo].[MDM_Patient], [dbo].[Vaccine_PhacDoBenhNhan], [dbo].[Vaccine_PhacDoBenhNhan_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_DanhSachBenhNhanDaTiem_API,178919809,0,"[dbo].[CN_ClinicalSessions], [dbo].[Facility], [dbo].[L_Product], [dbo].[MDM_Patient], [dbo].[Vaccine_PhacDoBenhNhan_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_DanhSachBNSapToiLichTiem_API,194919866,0,"[dbo].[Facility], [dbo].[L_Product], [dbo].[L_Vaccine_Phacdo], [dbo].[L_Vaccine_Phacdo_Detail], [dbo].[MDM_Patient], [dbo].[Vaccine_PhacDoBenhNhan], [dbo].[Vaccine_PhacDoBenhNhan_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_Vaccine_DanhSachBnTapTrung,210919923,0,"[dbo].[CN_FacAdmissions], [dbo].[Facility], [dbo].[MDM_Patient]",,CHUA_CO,,,,,,,,,
